"statebcr","x","y","bcr","aou","time.window","abund.index"
27027,-83.02676988,31.85749234,27,2890,2014,0.0340335632448981
27028,-84.62814975,34.59817037,28,2890,1969,0.00462682569795967
27028,-84.62814975,34.59817037,28,2890,1974,0.00844395689877641
27028,-84.62814975,34.59817037,28,2890,1979,0.00809803620390537
27028,-84.62814975,34.59817037,28,2890,1984,0.00549326428385118
27028,-84.62814975,34.59817037,28,2890,1989,0.00366217618923412
27028,-84.62814975,34.59817037,28,2890,1994,0.00245527307085124
27028,-84.62814975,34.59817037,28,2890,1999,0.000995204018051704
27028,-84.62814975,34.59817037,28,2890,2004,0.00126037350970364
27028,-84.62814975,34.59817037,28,2890,2009,0.000916635279784464
27028,-84.62814975,34.59817037,28,2890,2014,0.000431036827993885
27029,-83.90525113,33.60463789,29,2890,1969,0.00616314386056162
27029,-83.90525113,33.60463789,29,2890,1974,0.0291840148969048
27029,-83.90525113,33.60463789,29,2890,1979,0.0287921805548561
27029,-83.90525113,33.60463789,29,2890,1984,0.0202378012434343
27029,-83.90525113,33.60463789,29,2890,1989,0.013840522283209
27029,-83.90525113,33.60463789,29,2890,1994,0.00726462479334345
27029,-83.90525113,33.60463789,29,2890,1999,0.00382018368798258
27029,-83.90525113,33.60463789,29,2890,2004,0.00471729927604083
27029,-83.90525113,33.60463789,29,2890,2009,0.0028691607058437
27029,-83.90525113,33.60463789,29,2890,2014,0.00241778685391484
34022,-89.25570729,40.32215029,22,2890,1969,0.0891161992573548
34022,-89.25570729,40.32215029,22,2890,1974,0.0766110268006858
34022,-89.25570729,40.32215029,22,2890,1979,0.0437509095670931
34022,-89.25570729,40.32215029,22,2890,1984,0.0530068748213455
34022,-89.25570729,40.32215029,22,2890,1989,0.0635863157781841
34022,-89.25570729,40.32215029,22,2890,1994,0.0729891273533696
34022,-89.25570729,40.32215029,22,2890,1999,0.0633483875619889
34022,-89.25570729,40.32215029,22,2890,2004,0.0659377157273014
34022,-89.25570729,40.32215029,22,2890,2009,0.0490011302439956
34022,-89.25570729,40.32215029,22,2890,2014,0.037036872716333
34024,-88.69340678,37.91463933,24,2890,1969,0.0148544263796042
34024,-88.69340678,37.91463933,24,2890,1974,0.0178413272095732
34024,-88.69340678,37.91463933,24,2890,1979,0.0148437493435722
34024,-88.69340678,37.91463933,24,2890,1984,0.0147583330553157
34024,-88.69340678,37.91463933,24,2890,1989,0.0138347694385425
34024,-88.69340678,37.91463933,24,2890,1994,0.0145314460396344
34024,-88.69340678,37.91463933,24,2890,1999,0.0193628048441418
34024,-88.69340678,37.91463933,24,2890,2004,0.0115997098958311
34024,-88.69340678,37.91463933,24,2890,2009,0.00859501400580874
34024,-88.69340678,37.91463933,24,2890,2014,0.00582788216749972
35022,-86.14589796,40.35606771,22,2890,1969,0.0118754800238075
35022,-86.14589796,40.35606771,22,2890,1974,0.0102903095659823
35022,-86.14589796,40.35606771,22,2890,1979,0.00271553529771723
35022,-86.14589796,40.35606771,22,2890,1984,0.00861470992096583
35022,-86.14589796,40.35606771,22,2890,1989,0.0139597841325026
35022,-86.14589796,40.35606771,22,2890,1994,0.0106041520391759
35022,-86.14589796,40.35606771,22,2890,1999,0.00989224383020857
35022,-86.14589796,40.35606771,22,2890,2004,0.0099862192600349
35022,-86.14589796,40.35606771,22,2890,2009,0.00656320855664403
35022,-86.14589796,40.35606771,22,2890,2014,0.00479186036048372
35023,-85.95349924,41.35199941,23,2890,1969,0.00547178659374149
35023,-85.95349924,41.35199941,23,2890,1974,0.00441631506804516
35023,-85.95349924,41.35199941,23,2890,1979,0.00203317146528871
35023,-85.95349924,41.35199941,23,2890,1984,0.000916593693367863
35023,-85.95349924,41.35199941,23,2890,1989,0.00380683978102653
35023,-85.95349924,41.35199941,23,2890,1994,0.00450440329312207
35023,-85.95349924,41.35199941,23,2890,1999,0.00196889086861097
35023,-85.95349924,41.35199941,23,2890,2004,0.00197762033235733
35023,-85.95349924,41.35199941,23,2890,2009,0.00101658573264436
35023,-85.95349924,41.35199941,23,2890,2014,0.000833266993970785
35024,-86.56718425,38.77227803,24,2890,1969,0.0182952804531348
35024,-86.56718425,38.77227803,24,2890,1974,0.0138473452970974
35024,-86.56718425,38.77227803,24,2890,1979,0.0186858035649479
35024,-86.56718425,38.77227803,24,2890,1984,0.0389706258312737
35024,-86.56718425,38.77227803,24,2890,1989,0.0327636582059808
35024,-86.56718425,38.77227803,24,2890,1994,0.0182135951030994
35024,-86.56718425,38.77227803,24,2890,1999,0.0254063818158058
35024,-86.56718425,38.77227803,24,2890,2004,0.0186667809491862
35024,-86.56718425,38.77227803,24,2890,2009,0.0138462263196997
35024,-86.56718425,38.77227803,24,2890,2014,0.0123087513751977
36011,-94.15889372,42.62914423,11,2890,1969,0.00200357604300601
36011,-94.15889372,42.62914423,11,2890,1974,0.0030235783921727
36011,-94.15889372,42.62914423,11,2890,1979,0.00309238807445776
36011,-94.15889372,42.62914423,11,2890,1984,0.00176071834082346
36011,-94.15889372,42.62914423,11,2890,1989,0.0018214327663691
36011,-94.15889372,42.62914423,11,2890,1994,0.00113333594351855
36011,-94.15889372,42.62914423,11,2890,1999,0.000364286553273819
36011,-94.15889372,42.62914423,11,2890,2004,0.000485715404365092
36011,-94.15889372,42.62914423,11,2890,2009,0.000364286553273819
36011,-94.15889372,42.62914423,11,2890,2014,0.000364286553273819
36022,-93.4621955,41.8549878,22,2890,1969,0.0417717505656155
36022,-93.4621955,41.8549878,22,2890,1974,0.0533239137945292
36022,-93.4621955,41.8549878,22,2890,1979,0.0360374787105966
36022,-93.4621955,41.8549878,22,2890,1984,0.0303918942240821
36022,-93.4621955,41.8549878,22,2890,1989,0.050807726453816
36022,-93.4621955,41.8549878,22,2890,1994,0.0198228938231611
36022,-93.4621955,41.8549878,22,2890,1999,0.0129660932753567
36022,-93.4621955,41.8549878,22,2890,2004,0.0271611400857042
36022,-93.4621955,41.8549878,22,2890,2009,0.00867615856455369
36022,-93.4621955,41.8549878,22,2890,2014,0.029228822734266
38018,-101.34275148,38.29204858,18,2890,1969,0.000174151679766979
2024,NA,NA,NA,2890,1974,NA
38018,-101.34275148,38.29204858,18,2890,1979,0.000870758398834893
38018,-101.34275148,38.29204858,18,2890,1984,0.000174151679766979
38018,-101.34275148,38.29204858,18,2890,1989,0.000870758398834893
38018,-101.34275148,38.29204858,18,2890,1994,0.000696606719067915
38018,-101.34275148,38.29204858,18,2890,1999,0.00423769087432981
38018,-101.34275148,38.29204858,18,2890,2004,0.00667581439106752
38018,-101.34275148,38.29204858,18,2890,2009,0.00402290380261721
38018,-101.34275148,38.29204858,18,2890,2014,0.00509393663318413
38019,-98.90147183,38.59943263,19,2890,1969,0.0726046719207381
38019,-98.90147183,38.59943263,19,2890,1974,0.0695934002364464
38019,-98.90147183,38.59943263,19,2890,1979,0.0632347512677994
38019,-98.90147183,38.59943263,19,2890,1984,0.0489600337767217
38019,-98.90147183,38.59943263,19,2890,1989,0.0793131052057306
38019,-98.90147183,38.59943263,19,2890,1994,0.0878134503236208
38019,-98.90147183,38.59943263,19,2890,1999,0.0908344925195422
38019,-98.90147183,38.59943263,19,2890,2004,0.107731615332047
38019,-98.90147183,38.59943263,19,2890,2009,0.107434591778503
38019,-98.90147183,38.59943263,19,2890,2014,0.0991413815071632
38022,-95.85981299,38.42655982,22,2890,1969,0.0786222606934382
38022,-95.85981299,38.42655982,22,2890,1974,0.0910472107624119
38022,-95.85981299,38.42655982,22,2890,1979,0.0756980839864931
38022,-95.85981299,38.42655982,22,2890,1984,0.0846778833375142
38022,-95.85981299,38.42655982,22,2890,1989,0.0921040971073231
38022,-95.85981299,38.42655982,22,2890,1994,0.0604273834057797
38022,-95.85981299,38.42655982,22,2890,1999,0.0743573695065528
38022,-95.85981299,38.42655982,22,2890,2004,0.0701933119992171
38022,-95.85981299,38.42655982,22,2890,2009,0.0545584897979071
38022,-95.85981299,38.42655982,22,2890,2014,0.0655138823519601
39024,-85.86861392,37.59065013,24,2890,1969,0.0739923630267138
39024,-85.86861392,37.59065013,24,2890,1974,0.0644800504402455
39024,-85.86861392,37.59065013,24,2890,1979,0.0430920249680788
39024,-85.86861392,37.59065013,24,2890,1984,0.0539632393526139
39024,-85.86861392,37.59065013,24,2890,1989,0.037940367405258
39024,-85.86861392,37.59065013,24,2890,1994,0.022695688239356
39024,-85.86861392,37.59065013,24,2890,1999,0.0231173427642864
39024,-85.86861392,37.59065013,24,2890,2004,0.0244986616383623
39024,-85.86861392,37.59065013,24,2890,2009,0.0219324401752414
39024,-85.86861392,37.59065013,24,2890,2014,0.0190385024104658
39028,-83.3787053,37.49815903,28,2890,1969,0.00602240173844533
39028,-83.3787053,37.49815903,28,2890,1974,0.00331060026993394
39028,-83.3787053,37.49815903,28,2890,1979,0.0011930091062825
39028,-83.3787053,37.49815903,28,2890,1984,0.00144537641722688
39028,-83.3787053,37.49815903,28,2890,1989,0.00172068621098438
39028,-83.3787053,37.49815903,28,2890,1994,0.00294581479320526
39028,-83.3787053,37.49815903,28,2890,1999,0.000963584278151252
39028,-83.3787053,37.49815903,28,2890,2004,0.00100717499549619
39028,-83.3787053,37.49815903,28,2890,2009,0.000653860760174064
39028,-83.3787053,37.49815903,28,2890,2014,0.000711216967206877
42025,-92.98106867,31.88413669,25,2890,1969,0.016179182745954
42025,-92.98106867,31.88413669,25,2890,1974,0.0128868992792384
42025,-92.98106867,31.88413669,25,2890,1979,0.00780327628529112
42025,-92.98106867,31.88413669,25,2890,1984,0.00639958426395237
42025,-92.98106867,31.88413669,25,2890,1989,0.00669065993504393
42025,-92.98106867,31.88413669,25,2890,1994,0.00258091628923478
42025,-92.98106867,31.88413669,25,2890,1999,0.00308009746348993
42025,-92.98106867,31.88413669,25,2890,2004,0.00251766853827329
42025,-92.98106867,31.88413669,25,2890,2009,0.00231024311845337
42025,-92.98106867,31.88413669,25,2890,2014,0.00128535751953985
42026,-91.38741378,31.05289537,26,2890,1969,0.00734435345149941
42026,-91.38741378,31.05289537,26,2890,1974,0.0056398618654859
42026,-91.38741378,31.05289537,26,2890,1979,0.00373484185758844
42026,-91.38741378,31.05289537,26,2890,1984,0.00286003661711974
42026,-91.38741378,31.05289537,26,2890,1989,0.00273470635344227
42026,-91.38741378,31.05289537,26,2890,1994,0.00307059146009788
42026,-91.38741378,31.05289537,26,2890,1999,0.00372063776103833
42026,-91.38741378,31.05289537,26,2890,2004,0.00226764223747092
42026,-91.38741378,31.05289537,26,2890,2009,0.00369306510302928
42026,-91.38741378,31.05289537,26,2890,2014,0.00204288329794267
42027,-90.50495731,30.7709339,27,2890,1969,0.0013338379495854
42027,-90.50495731,30.7709339,27,2890,1974,0.000419513548659924
42027,-90.50495731,30.7709339,27,2890,1979,0.000613135186502965
42027,-90.50495731,30.7709339,27,2890,1984,0.00125585145656528
42027,-90.50495731,30.7709339,27,2890,1989,0.00105631360201037
42027,-90.50495731,30.7709339,27,2890,1994,0.000995000083360075
42027,-90.50495731,30.7709339,27,2890,1999,0.000637337891233345
42027,-90.50495731,30.7709339,27,2890,2004,0.000752973036056273
42027,-90.50495731,30.7709339,27,2890,2009,0.00108212982038944
42027,-90.50495731,30.7709339,27,2890,2014,0.000599689239430532
42037,-91.61142475,29.85916206,37,2890,1969,0.00389026787999394
42037,-91.61142475,29.85916206,37,2890,1974,0.00432589119134702
42037,-91.61142475,29.85916206,37,2890,1979,0.00501725356110639
42037,-91.61142475,29.85916206,37,2890,1984,0.00173382412478838
42037,-91.61142475,29.85916206,37,2890,1989,0.00392783406936435
42037,-91.61142475,29.85916206,37,2890,1994,0.00416479003308543
42037,-91.61142475,29.85916206,37,2890,1999,0.00251187770078717
42037,-91.61142475,29.85916206,37,2890,2004,0.0015272100832511
42037,-91.61142475,29.85916206,37,2890,2009,0.00202684790760976
42037,-91.61142475,29.85916206,37,2890,2014,0.00149181117403667
46028,-78.57592452,39.56864253,28,2890,1969,0.0017204950204645
46028,-78.57592452,39.56864253,28,2890,1974,0.00120814387175572
46028,-78.57592452,39.56864253,28,2890,1979,0.000310409627914025
46028,-78.57592452,39.56864253,28,2890,1984,0.000168446880894374
46028,-78.57592452,39.56864253,28,2890,1989,0.000136704867500405
46028,-78.57592452,39.56864253,28,2890,1994,5.84208835471817e-05
46028,-78.57592452,39.56864253,28,2890,1999,7.0105060256618e-05
46028,-78.57592452,39.56864253,28,2890,2004,1.16841767094363e-05
46028,-78.57592452,39.56864253,28,2890,2009,1.75262650641545e-05
46028,-78.57592452,39.56864253,28,2890,2014,1.16841767094363e-05
46029,-76.91746214,39.42566333,29,2890,1969,0.00547880217678416
46029,-76.91746214,39.42566333,29,2890,1974,0.00366230229485436
46029,-76.91746214,39.42566333,29,2890,1979,0.00157616771982362
46029,-76.91746214,39.42566333,29,2890,1984,0.00111143985983649
46029,-76.91746214,39.42566333,29,2890,1989,0.000683211643720023
46029,-76.91746214,39.42566333,29,2890,1994,0.000384274419624317
46029,-76.91746214,39.42566333,29,2890,1999,0.000181213020625514
2024,NA,NA,NA,2890,2004,NA
2024,NA,NA,NA,2890,2009,NA
46029,-76.91746214,39.42566333,29,2890,2014,1.54223847340863e-05
46030,-76.20496867,38.70076544,30,2890,1969,0.0196689536328715
46030,-76.20496867,38.70076544,30,2890,1974,0.0204395752126242
46030,-76.20496867,38.70076544,30,2890,1979,0.0187490352969485
46030,-76.20496867,38.70076544,30,2890,1984,0.0161526574280426
46030,-76.20496867,38.70076544,30,2890,1989,0.00978810095280503
46030,-76.20496867,38.70076544,30,2890,1994,0.00791764503605596
46030,-76.20496867,38.70076544,30,2890,1999,0.00515498455249339
46030,-76.20496867,38.70076544,30,2890,2004,0.00243210673749114
46030,-76.20496867,38.70076544,30,2890,2009,0.00119571503818945
46030,-76.20496867,38.70076544,30,2890,2014,0.000500635829073713
47030,-71.45183873,42.18548606,30,2890,1969,0.00610689855565393
47030,-71.45183873,42.18548606,30,2890,1974,0.00576170515459142
47030,-71.45183873,42.18548606,30,2890,1979,0.00292862273502272
47030,-71.45183873,42.18548606,30,2890,1984,0.00160930219799937
47030,-71.45183873,42.18548606,30,2890,1989,0.00110903582260696
47030,-71.45183873,42.18548606,30,2890,1994,0.000874746003805147
47030,-71.45183873,42.18548606,30,2890,1999,0.000316867377887704
47030,-71.45183873,42.18548606,30,2890,2004,0.000280859721309556
47030,-71.45183873,42.18548606,30,2890,2009,4.32091878937778e-05
47030,-71.45183873,42.18548606,30,2890,2014,5.76122505250371e-05
2024,NA,NA,NA,2890,1969,NA
49012,-86.17660467,45.64467377,12,2890,1974,7.05123784563029e-05
49012,-86.17660467,45.64467377,12,2890,1979,7.05123784563029e-05
49012,-86.17660467,45.64467377,12,2890,1984,0.000282049513825212
2024,NA,NA,NA,2890,1989,NA
2024,NA,NA,NA,2890,1994,NA
49012,-86.17660467,45.64467377,12,2890,1999,7.05123784563029e-05
49012,-86.17660467,45.64467377,12,2890,2004,0.000141024756912606
2024,NA,NA,NA,2890,2009,NA
2024,NA,NA,NA,2890,2014,NA
49023,-84.61095934,42.91478349,23,2890,1969,0.0154936956559074
49023,-84.61095934,42.91478349,23,2890,1974,0.0307888648493714
49023,-84.61095934,42.91478349,23,2890,1979,0.00787308476331173
49023,-84.61095934,42.91478349,23,2890,1984,0.00611547820178852
49023,-84.61095934,42.91478349,23,2890,1989,0.0120896141939027
49023,-84.61095934,42.91478349,23,2890,1994,0.00931132266786079
49023,-84.61095934,42.91478349,23,2890,1999,0.00619532036603206
49023,-84.61095934,42.91478349,23,2890,2004,0.00218810687953901
49023,-84.61095934,42.91478349,23,2890,2009,0.000453158229490328
49023,-84.61095934,42.91478349,23,2890,2014,0.000129473779854379
50023,-94.15543909,45.54801193,23,2890,1969,0.000115727999193415
50023,-94.15543909,45.54801193,23,2890,1974,0.000347183997580245
50023,-94.15543909,45.54801193,23,2890,1979,0.00023145599838683
2024,NA,NA,NA,2890,1984,NA
2024,NA,NA,NA,2890,1989,NA
50023,-94.15543909,45.54801193,23,2890,1994,0.000347183997580245
2024,NA,NA,NA,2890,1999,NA
50023,-94.15543909,45.54801193,23,2890,2004,0.00023145599838683
50023,-94.15543909,45.54801193,23,2890,2009,0.00023145599838683
2024,NA,NA,NA,2890,2014,NA
51026,-90.63749844,33.48663748,26,2890,1969,0.0130556474974045
51026,-90.63749844,33.48663748,26,2890,1974,0.00530988874180151
51026,-90.63749844,33.48663748,26,2890,1979,0.00453543128481262
51026,-90.63749844,33.48663748,26,2890,1984,0.00535370361322137
51026,-90.63749844,33.48663748,26,2890,1989,0.00316177585651428
51026,-90.63749844,33.48663748,26,2890,1994,0.00372426407068817
51026,-90.63749844,33.48663748,26,2890,1999,0.00277691549944794
51026,-90.63749844,33.48663748,26,2890,2004,0.00143286471400085
51026,-90.63749844,33.48663748,26,2890,2009,0.00233995097096338
51026,-90.63749844,33.48663748,26,2890,2014,0.00302677868511255
51027,-89.47478872,32.61076702,27,2890,1969,0.0952104915019007
51027,-89.47478872,32.61076702,27,2890,1974,0.0781826180074738
51027,-89.47478872,32.61076702,27,2890,1979,0.0764604082610485
51027,-89.47478872,32.61076702,27,2890,1984,0.0616083865124995
51027,-89.47478872,32.61076702,27,2890,1989,0.0489498732343581
51027,-89.47478872,32.61076702,27,2890,1994,0.0305244020829346
51027,-89.47478872,32.61076702,27,2890,1999,0.0218685324346948
51027,-89.47478872,32.61076702,27,2890,2004,0.012771244673215
51027,-89.47478872,32.61076702,27,2890,2009,0.0134883793310325
51027,-89.47478872,32.61076702,27,2890,2014,0.00857709349264626
52022,-93.11383324,39.39567328,22,2890,1969,0.0757444112232052
52022,-93.11383324,39.39567328,22,2890,1974,0.0772665238776166
52022,-93.11383324,39.39567328,22,2890,1979,0.0648106101753957
52022,-93.11383324,39.39567328,22,2890,1984,0.0863468849665356
52022,-93.11383324,39.39567328,22,2890,1989,0.0811403130390073
52022,-93.11383324,39.39567328,22,2890,1994,0.0711419511102346
52022,-93.11383324,39.39567328,22,2890,1999,0.0650186239342228
52022,-93.11383324,39.39567328,22,2890,2004,0.0715069093817096
52022,-93.11383324,39.39567328,22,2890,2009,0.0366951217667427
52022,-93.11383324,39.39567328,22,2890,2014,0.0529936848460987
52024,-92.17448325,37.56765319,24,2890,1969,0.0309936533332841
52024,-92.17448325,37.56765319,24,2890,1974,0.0596588824585182
52024,-92.17448325,37.56765319,24,2890,1979,0.0543610998522626
52024,-92.17448325,37.56765319,24,2890,1984,0.042111846424989
52024,-92.17448325,37.56765319,24,2890,1989,0.0444506711878488
52024,-92.17448325,37.56765319,24,2890,1994,0.0375304020312603
52024,-92.17448325,37.56765319,24,2890,1999,0.0345584434943523
52024,-92.17448325,37.56765319,24,2890,2004,0.0258323780089075
52024,-92.17448325,37.56765319,24,2890,2009,0.016492679789683
52024,-92.17448325,37.56765319,24,2890,2014,0.0229917264764735
52026,-89.81595412,36.67192632,26,2890,1969,0.00436069474384274
52026,-89.81595412,36.67192632,26,2890,1974,0.00773684151885343
52026,-89.81595412,36.67192632,26,2890,1979,0.00500026330627301
52026,-89.81595412,36.67192632,26,2890,1984,0.00482195934341366
52026,-89.81595412,36.67192632,26,2890,1989,0.00428704745483562
52026,-89.81595412,36.67192632,26,2890,1994,0.00438007560937093
52026,-89.81595412,36.67192632,26,2890,1999,0.00485296872825877
