"","aou","time.window","centroid_lat","centroid_lon","mean_total_abund"
"52",3200,1974,28.5629921321842,-93.0289937520935,4.90088297945441
"53",3200,1979,29.0328590344436,-95.423086386941,4.35860142668178
"54",3200,1984,28.9215701528503,-95.8796852033672,3.41072431576797
"55",3200,1989,29.2879726445006,-95.9505684761415,3.1528872978873
"56",3200,1994,28.9437988114116,-94.7482530323056,4.19186803708825
"57",3200,1999,29.0174550193482,-96.7041809411352,4.87143509332117
"58",3200,2004,29.3378291883987,-96.8051576582837,3.90374767015392
"59",3200,2009,29.3897993758273,-95.816193837073,3.74300940657702
"60",3200,2014,29.0134703286863,-94.9569656657,3.08523442493462
"61",3210,1969,30.8706275606989,-103.111720710659,4.39153439153439
"62",3210,1974,29.2772986810162,-100.813697430762,2.75172619047619
"63",3210,1979,29.7385689706243,-99.3566320883565,2.42074829931973
"64",3210,1984,29.8907746842502,-97.3824096955577,3.46792328042328
"65",3210,1989,29.1196213339623,-98.3971801955,3.75221560846561
"66",3210,1994,30.3834019013744,-100.424035554724,2.9706569664903
"67",3210,1999,30.5113868845126,-99.9788364214633,2.87197813832806
"68",3210,2004,30.5685370175204,-99.872240951801,2.5888076128417
"69",3210,2009,30.6657427825171,-99.1515453148761,1.99463219892151
"70",3210,2014,30.7468566079523,-99.1829110068182,1.97429905674391
"71",3260,1969,31.2593342816219,-89.8691007990524,3.71894600714635
"72",3260,1974,31.4658700448277,-88.411609773796,3.53894234323182
"73",3260,1979,31.6190322657459,-88.8703412171081,3.40166080107257
"74",3260,1984,32.0266468911702,-88.9533094455062,4.10214274735873
"75",3260,1989,31.8563380773648,-88.7142793616191,4.32006488571622
"76",3260,1994,31.1551233176694,-89.5181450329942,4.89799369371443
"77",3260,1999,31.231289256063,-89.2481754907273,5.59830149737943
"78",3260,2004,31.5648645349215,-90.1383772029376,5.49761101121385
"79",3260,2009,31.180171129425,-90.3769833034817,6.5372622257773
"80",3260,2014,31.8678616213344,-90.9953384488952,6.64982713585404
"81",3750,1969,37.8022907460234,-99.8155981446603,1.77427561814623
"82",3750,1974,38.5359690365275,-98.7753139698969,1.44714899189555
"83",3750,1979,37.633499570175,-97.8578431219281,1.50336103492652
"84",3750,1984,38.0018930087059,-98.6989209555916,1.65187162917865
"85",3750,1989,38.1790200256314,-99.0577955416428,1.5391494385827
"86",3750,1994,38.0555210813219,-98.4247123532428,1.55541848256375
"87",3750,1999,37.8022779063291,-98.562003455208,1.48752638181946
"88",3750,2004,37.2244895388461,-98.2356819413483,1.56565068705003
"89",3750,2009,38.329237725163,-98.2755468114824,1.55893364886316
"90",3750,2014,37.7030713860805,-99.3988051954372,1.56968967530837
"91",3850,1969,32.1306527754568,-104.308359040861,2.34897702438463
"92",3850,1974,32.4025776004363,-103.609197486599,1.93786364601582
"93",3850,1979,31.8433006569765,-104.735886809469,2.15960482804233
"94",3850,1984,32.0347120643125,-104.812894038488,2.23618251846193
"95",3850,1989,31.7738501596248,-103.877438829965,2.38811612364244
"96",3850,1994,31.7961119654077,-102.589340330341,2.03043939310518
"97",3850,1999,31.8685442627196,-102.55521176236,1.85387657326929
"98",3850,2004,31.6791696283766,-101.682253414987,2.20937138785353
"99",3850,2009,31.509702175671,-102.578130069894,2.41747600547601
"100",3850,2014,31.3087599280253,-102.083696806579,2.53006110332462
"101",3930,1969,40.1202012698315,-97.2630751325661,1.56545085687437
"102",3930,1974,40.7676581593644,-97.7252528881162,1.58627964199329
"103",3930,1979,40.4715626118679,-97.7420058027418,1.58108495127984
"104",3930,1984,39.7860959487053,-96.6116070303223,1.63461923585244
"105",3930,1989,40.2820525555311,-98.3532812171533,1.64775916284515
"106",3930,1994,40.0077723049398,-98.6064918247329,1.79477072203661
"107",3930,1999,40.0155036130124,-98.7158433452662,1.79157272564273
"108",3930,2004,38.9160843159709,-100.224200600976,2.03886055693092
"109",3930,2009,39.4100491858002,-99.976010656646,1.89976930051629
"110",3930,2014,39.7677649542262,-99.5193354264838,1.90118375344952
"111",3940,1969,39.5541872623009,-94.6572648375705,2.14734539014347
"112",3940,1974,39.4388213668753,-93.367098782863,2.10172438132779
"113",3940,1979,39.1451584373659,-92.3275089231481,2.42035827498876
"114",3940,1984,39.0031819208987,-91.7149707782244,2.46016518890418
"115",3940,1989,38.6749490980107,-92.1572554529972,2.43180022856076
"116",3940,1994,38.6151734286547,-92.3701859514085,2.26293910259923
"117",3940,1999,38.4108206048361,-91.8163432782191,2.50784797057128
"118",3940,2004,38.8053479719848,-91.7765468880087,2.42783950149478
"119",3940,2009,38.7407740054993,-90.6660328072511,2.4589282833661
"120",3940,2014,38.8070691766369,-91.8615236348961,2.52937519338347
"121",4050,1969,37.631207889971,-94.4730541465715,1.88081098944993
"122",4050,1974,38.6775713056839,-95.121007855025,1.87468114601832
"123",4050,1979,38.3588937500202,-94.0621386019785,1.85417450237273
"124",4050,1984,38.3857262564246,-93.8781245528747,1.93347480952162
"125",4050,1989,38.7912171284396,-93.4422262796924,1.97469984518977
"126",4050,1994,39.1335819696813,-93.5821519488041,2.01775830006674
"127",4050,1999,38.5142719648061,-94.4116283547394,2.15664213773612
"128",4050,2004,38.9311266316496,-95.1346100281326,2.20292558359397
"129",4050,2009,38.6600197495802,-94.915458833936,2.18732522479651
"130",4050,2014,38.9510808352219,-93.4697507634161,2.23869641146812
"131",4090,1969,33.8391441760938,-86.7462625122939,6.05742056962346
"132",4090,1974,34.2206423112825,-86.9916275019899,5.72701891858023
"133",4090,1979,34.2846077703085,-87.0802514808787,5.68709789446324
"134",4090,1984,34.3671300050323,-86.9604582921197,5.94712869894622
"135",4090,1989,34.4168153384661,-87.2895602196259,6.77103566637237
"136",4090,1994,34.4205061196335,-86.978796110327,6.37866626236922
"137",4090,1999,34.3278326355567,-86.4169381984464,7.20126020589694
"138",4090,2004,34.5940705975529,-87.2361994477525,7.81817111597761
"139",4090,2009,34.8087158889031,-86.9595109067587,7.29563817127088
"140",4090,2014,35.0884573246849,-86.9311081902478,7.98618518471915
"141",4780,1969,38.9693415628369,-119.368017913238,10.7072808280689
"142",4780,1974,39.2115047394102,-119.311469048574,8.51291170634921
"143",4780,1979,39.3077281592204,-119.763299738246,8.73985651731957
"144",4780,1984,38.6616897014749,-119.567955000979,9.7728862871
"145",4780,1989,39.1558769772563,-118.650106852647,8.93504042513976
"146",4780,1994,38.2909445664413,-118.136828147823,8.9256953038879
"147",4780,1999,38.3487882399709,-117.769301599698,8.51857352362645
"148",4780,2004,38.6525088241281,-118.503207438107,9.81692486602903
"149",4780,2009,38.3979100222297,-118.416147815453,8.78644206496157
"150",4780,2014,38.8641246046907,-118.827256120599,7.78641451298497
"151",4860,1969,40.9399818973884,-102.591570106056,4.40590755803568
"152",4860,1974,40.603396502404,-103.606277227071,4.20960882030209
"153",4860,1979,40.3494474374535,-104.092361454991,5.1900218088445
"154",4860,1984,39.7079220603808,-104.410505014937,5.18262028541356
"155",4860,1989,40.7360609221895,-102.811096774432,5.48321159867094
"156",4860,1994,40.9153020753926,-104.32786430688,5.84986311754348
"157",4860,1999,40.8345178456631,-105.637226657181,5.82946222856808
"158",4860,2004,40.9156867368704,-105.558466509141,6.04600019700963
"159",4860,2009,41.4629055843778,-104.656250011512,6.87920589128732
"160",4860,2014,41.1244603942144,-104.887061155746,6.82594487760845
"161",4900,1969,31.8735965683376,-84.8879304134718,6.79731558372369
"162",4900,1974,31.361486117771,-85.0864088390776,7.87933519994343
"163",4900,1979,31.6077377242915,-85.0060820607461,8.13431310115624
"164",4900,1984,32.1466833321354,-85.5025386741233,7.43717487488873
"165",4900,1989,32.4251597731054,-84.0336526218921,6.26310984737162
"166",4900,1994,33.1072362004039,-85.5453074033708,5.91434279903795
"167",4900,1999,32.7872028102636,-84.989699978417,5.74107074040653
"168",4900,2004,33.1785690887322,-85.6222112471129,5.00520588052124
"169",4900,2009,33.7297466869416,-85.9092893435163,4.43746086057183
"170",4900,2014,34.4332902443922,-85.1141887070012,4.28567684707699
"171",5120,1969,27.8718794738325,-98.0462348576136,33.3017505411255
"172",5120,1974,27.7611939226362,-98.188226532409,36.5818287772833
"173",5120,1979,28.4135993263895,-98.5289226056594,37.4517495929996
"174",5120,1984,28.6490569379407,-98.8991515522339,30.3103977041477
"175",5120,1989,28.2818955059026,-99.1062239042707,40.5220357149625
"176",5120,1994,29.9563973555627,-100.727284264451,16.7956269734596
"177",5120,1999,29.8208142670961,-101.166484835859,19.5055233686067
"178",5120,2004,29.7515306545435,-101.383413837016,22.4369408173846
"179",5120,2009,30.2162074251006,-101.632010524272,17.3306792134195
"180",5120,2014,30.6757219014528,-102.382773068269,13.601097764737
"181",5300,1969,35.9747920335957,-113.581212290026,5.43022592245153
"182",5300,1974,36.1756356592936,-113.858760752001,4.76920965608466
"183",5300,1979,35.7535244640603,-113.562091319071,5.12752537125142
"184",5300,1984,35.8739084439939,-113.269536834047,4.80605037819324
"185",5300,1989,36.3371214346965,-113.069829615604,5.04223554223554
"186",5300,1994,34.1608775600911,-110.102936475725,4.79335141056608
"187",5300,1999,34.1371923826239,-110.165636775121,5.86368712333418
"188",5300,2004,35.0799744164953,-111.334147626226,5.9526628001628
"189",5300,2009,34.2357351422165,-109.672697944112,6.1104595680282
"190",5300,2014,34.4014233631649,-109.208047055921,5.87573494008978
"191",5800,1969,32.6818628690479,-104.856580460107,3.11076388888889
"192",5800,1974,31.8432857928715,-102.798917866511,2.66380555555556
"193",5800,1979,33.0769165566806,-103.900128123972,2.87473695286195
"194",5800,1984,32.7725169751261,-106.887117691312,3.83151041666667
"195",5800,1989,32.96000093215,-105.873695688846,2.24598214285714
"196",5800,1994,33.6713562006829,-107.314740006455,3.46585629017447
"197",5800,1999,32.915593660648,-105.95186211351,3.0393567251462
"198",5800,2004,32.8576604728149,-106.059701150596,3.29952958152958
"199",5800,2009,33.3327208238766,-106.58003844324,3.01378600823045
"200",5800,2014,33.5250776204034,-107.050859382925,3.33393021120294
"201",5930,1969,33.3488147799121,-89.6600138140731,21.307417074142
"202",5930,1974,33.5344718423706,-89.5460586474373,21.6690921761287
"203",5930,1979,33.8556445310054,-89.7500090731742,20.3507850417216
"204",5930,1984,33.8049032259905,-90.1929314035024,21.3565969814598
"205",5930,1989,33.8057312965687,-90.4459273392576,23.34590858814
"206",5930,1994,33.6556002906813,-90.841314937771,25.1407038791223
"207",5930,1999,33.6242307364008,-91.1290366648844,26.5966661424166
"208",5930,2004,33.6376050697585,-90.6195124620947,27.6069297335292
"209",5930,2009,33.8075463914724,-90.2176115939551,26.9884035295102
"210",5930,2014,33.9176163336824,-90.2361199242498,26.3514342949406
"211",5940,1969,28.4221730115775,-100.308418993154,20.392316017316
"212",5940,1974,28.2498510340023,-99.8832107749283,12.7114758698092
"213",5940,1979,28.4682696892546,-100.398947771952,8.92139917695473
"214",5940,1984,28.3114456959844,-99.7944453044608,10.7969965277778
"215",5940,1989,28.6167122985476,-99.9601859298,11.459977324263
"216",5940,1994,29.1789956369707,-100.674994429674,11.1895723104056
"217",5940,1999,29.485958144399,-101.08161941979,7.09109126984127
"218",5940,2004,29.5289909787426,-101.263812025162,6.04520146520147
"219",5940,2009,29.2652798965261,-100.990890803446,6.87975749559083
"220",5940,2014,28.8853294543009,-100.450011914379,8.23499850843601
"221",7030,1969,31.8877543867088,-94.9433392072654,28.1253931101741
"222",7030,1974,31.8758614264962,-94.7064271836766,23.4922784576507
"223",7030,1979,31.756872410228,-94.7743144277228,23.0325579319598
"224",7030,1984,32.0102071132623,-95.287973957522,23.5986272814415
"225",7030,1989,32.1496224218713,-95.5277940819932,24.167644371612
"226",7030,1994,32.0974349111484,-95.6917094027857,22.0727611741315
"227",7030,1999,32.13660448655,-95.3263925361186,21.5531767525871
"228",7030,2004,32.23555065802,-95.7179734735701,20.1846108292427
"229",7030,2009,32.4476960340544,-95.194814970194,18.6640469087203
"230",7030,2014,32.3135000153916,-95.75374591507,20.4044197051283
"231",7070,1969,30.9233315794002,-105.092622932911,6.62540083373417
"232",7070,1974,31.3824396953481,-104.429599141396,3.98986363636364
"233",7070,1979,31.4769636440047,-103.944221840897,3.24349074074074
"234",7070,1984,31.3053199536955,-104.11732596635,3.35225749559083
"235",7070,1989,31.2818421909041,-105.102728749642,5.37795781893004
"236",7070,1994,31.9411068384289,-107.139681946791,6.71623015873016
"237",7070,1999,32.525907702148,-108.381388389221,6.47465811965812
"238",7070,2004,32.3219653195534,-107.802660305725,6.25674741924742
"239",7070,2009,32.2510704275588,-107.619759811183,6.03255555555556
"240",7070,2014,32.4415039852979,-108.001024100837,5.56099736048265
"241",7180,1969,32.8598118566025,-87.0431169523612,7.51736331605563
"242",7180,1974,33.5414141945697,-85.9738536799847,7.8681103478344
"243",7180,1979,32.8087919715794,-86.4764784388862,6.30524371612713
"244",7180,1984,32.8068609443567,-86.8564206856203,8.34064969676699
"245",7180,1989,33.480943478298,-86.8584348274693,9.78125781067519
"246",7180,1994,33.3107025402081,-87.2055134031884,9.91169940608866
"247",7180,1999,33.3498864885871,-86.8618099398405,10.5371736810879
"248",7180,2004,33.462472522689,-87.1232657030053,12.1385592924902
"249",7180,2009,33.6569735319072,-86.8590660943579,11.43702858499
"250",7180,2014,33.9008198001239,-86.7051189615224,11.7880403005338
"251",7270,1969,39.9547755228612,-100.218667480905,2.55280430004359
"252",7270,1974,39.3702721383984,-99.5265168606699,2.45984618413484
"253",7270,1979,40.1528916295097,-99.5532399436897,2.60766358898445
"254",7270,1984,39.7204469320441,-99.1850528464144,2.59395355091064
"255",7270,1989,39.6364488171302,-99.0058676667707,2.54804942953722
"256",7270,1994,39.3813643990439,-100.594008659909,2.94315707398779
"257",7270,1999,39.3674139492716,-99.4285694678434,3.17840836523471
"258",7270,2004,39.4769124664528,-99.8377507881525,3.51578951212282
"259",7270,2009,39.7008965164343,-99.7369219368429,3.53003435977585
"260",7270,2014,39.7223364169673,-97.10182224575,3.21152551380754
"261",7290,1969,32.258464097346,-86.8372560397933,3.1914539010611
"262",7290,1974,32.8310461395754,-84.9943222750603,3.12494279529994
"263",7290,1979,32.7946275754833,-84.9953172240527,2.8518893557423
"264",7290,1984,32.8413850432963,-84.9136128831052,3.60716037139493
"265",7290,1989,32.9660768343797,-85.3875435375233,2.91141498687017
"266",7290,1994,32.9654926302443,-85.1065268372443,2.52319098851662
"267",7290,1999,32.9472073159588,-85.4108248115882,2.98227651041716
"268",7290,2004,33.1277091593455,-84.6675016461125,2.85018862191744
"269",7290,2009,33.3335078750526,-85.0794138306333,3.76009084384241
"270",7290,2014,33.4699447500051,-84.843027477545,2.7617185019965
"271",7300,1969,38.9382055060924,-117.689019532353,6.61111111111111
"272",7300,1974,38.2639131942414,-117.660451943169,4.8146875
"273",7300,1979,37.6692623202278,-117.362441880161,5.01359126984127
"274",7300,1984,37.5440202128228,-116.615749080979,5.85521604938272
"275",7300,1989,38.3179932063092,-117.152259137167,5.98503224206349
"276",7300,1994,37.4922789450964,-115.330622928589,5.87910893353828
"277",7300,1999,37.4881863496087,-115.52687475279,5.28154320987654
"278",7300,2004,38.0038135022455,-115.216720302377,4.95202228327228
"279",7300,2009,38.6044391651348,-114.126765292874,4.33951903169294
"280",7300,2014,36.852227696484,-113.843669694046,5.78545084301663
"281",7310,1969,35.5771770215533,-86.6337764151783,5.61094272083003
"282",7310,1974,35.563093991647,-87.0817559786448,6.43573872958308
"283",7310,1979,35.2267771586865,-87.1540198322751,6.3627520672252
"284",7310,1984,34.6551037122825,-88.4162655196177,9.17993259729806
"285",7310,1989,35.9167438065329,-85.7619497902567,8.59595910697414
"286",7310,1994,35.6528957618455,-87.0100744565987,9.20339295610072
"287",7310,1999,35.6326719189435,-86.2600883535712,9.55906371182471
"288",7310,2004,35.5818664970478,-86.6030902191491,9.49062844563342
"289",7310,2009,35.5685499854749,-86.4880019345179,10.3002730440359
"290",7310,2014,35.860577879541,-85.4318516087329,11.6579896025566
"291",7350,1969,44.6612089274298,-93.635371439755,4.76552370179394
"292",7350,1974,44.2152669851855,-92.1733804587293,4.51246995572507
"293",7350,1979,43.9918225868718,-90.2783831697795,4.99766490863148
"294",7350,1984,44.1593659916048,-90.0426812264995,5.68105309683423
"295",7350,1989,43.9903174756171,-91.2844775961108,6.46480150318265
"296",7350,1994,43.9991276008029,-88.6838785227422,6.54160778972211
"297",7350,1999,44.2697653039602,-88.823925423578,7.48868907778081
"298",7350,2004,44.3548493968667,-90.0753340121187,7.37738300771769
"299",7350,2009,44.3967740889863,-88.8560739454348,7.37719621786057
"300",7350,2014,44.5883132765818,-89.4853234526504,7.15830246568497
"301",7360,1969,34.3483405238553,-88.6492517725716,4.91872912437513
"302",7360,1974,34.2431272673689,-88.1679233091468,5.05456470219114
"303",7360,1979,34.6274129780304,-87.9824181355523,6.66498047964125
"304",7360,1984,33.7018735680841,-89.0723405519465,7.46285479505524
"305",7360,1989,34.3997294894511,-88.3988091759002,6.5524081414882
"306",7360,1994,34.5637766500856,-88.5388519338099,6.42718193937825
"307",7360,1999,34.2939349056713,-88.5312405112733,7.50014740299586
"308",7360,2004,34.1739630118716,-89.4132940062615,7.82391256999788
"309",7360,2009,34.2707067358038,-88.2515262243466,7.25540364044303
"310",7360,2014,34.7115954993823,-87.7384430372594,7.10579587769032
"311",7380,1969,40.0056961867727,-119.000454001482,13.466121031746
"312",7380,1974,38.9282898731191,-117.545806668654,10.6026931042885
"313",7380,1979,38.7869018962782,-117.916026675678,11.2496703296703
"314",7380,1984,38.4509444731422,-117.904824512066,10.9875545634921
"315",7380,1989,38.6844911971499,-116.960738455602,10.9382387721927
"316",7380,1994,38.6300373863197,-117.627564250893,10.8847773449361
"317",7380,1999,38.0461282750344,-116.248402550818,11.5737125646734
"318",7380,2004,38.534665752552,-116.949709654366,11.318874009179
"319",7380,2009,38.8044222076005,-117.161047396607,9.58887636236294
"320",7380,2014,38.0990960092056,-116.688235042858,11.5766540601367
"321",7410,1969,40.107192340582,-122.335809518695,10.1584051724138
"322",7410,1974,42.1149109159355,-122.189554635859,6.97411111111111
"323",7410,1979,42.2923854609741,-122.631338297079,11.194387755102
"324",7410,1984,42.5458361076634,-121.8031039914,9.2809375
"325",7410,1989,42.1270430214037,-121.99355594823,9.60472287275566
"326",7410,1994,42.6652929664795,-121.661998055119,8.10328598231037
"327",7410,1999,42.4979484227799,-121.556200115364,9.75377192982456
"328",7410,2004,42.2583409271633,-121.500959883348,9.67423294723295
"329",7410,2009,41.6434683367416,-121.591621681846,9.10967619047619
"330",7410,2014,42.5680672855337,-121.547445333911,8.47210567210567
"331",7430,1969,36.2509055422641,-114.282255627614,5.91396604938272
"332",7430,1974,37.8962130618239,-117.986439354362,4.95933140933141
"333",7430,1979,37.648791496824,-115.379155807044,5.77894140989729
"334",7430,1984,36.9073865367555,-113.946089182068,6.01018637992832
"335",7430,1989,35.9756455728881,-111.186284246172,6.54100009448224
"336",7430,1994,36.7512404897207,-113.759705842774,5.54172781271838
"337",7430,1999,36.1165268440232,-111.209693017081,6.15323863636364
"338",7430,2004,36.2948913050299,-112.473640236185,4.44154766921738
"339",7430,2009,35.619702556366,-112.117486252773,4.69514117323458
"340",7430,2014,38.025628970449,-114.394307588388,4.92238064851187
"341",7460,1969,30.7642531262511,-106.312510223852,8.55520833333333
"342",7460,1974,31.457128875232,-107.394578144588,4.7580658436214
"343",7460,1979,31.1077587684524,-107.296678928211,6.90482804232804
"344",7460,1984,31.9066061610774,-108.628512511895,7.52517361111111
"345",7460,1989,31.8537057471069,-107.4749087771,5.25274725274725
"346",7460,1994,31.7958893316216,-107.352325785298,5.18936965811966
"347",7460,1999,31.765355092638,-108.071655808547,7.77535547785548
"348",7460,2004,31.7577015084027,-107.346405648171,7.37581970498637
"349",7460,2009,31.5415210716323,-106.338112567345,6.06755698005698
"350",7460,2014,31.5434891639028,-106.449226662164,6.73577441077441
