"aou","time.window","centroid_lat","centroid_lon","mean_total_abund"
2890,35,34.8385265159132,-86.3525423839868,0.508350531826208
2890,36,34.8226543797062,-85.9181377618757,0.516540106495389
2890,37,34.8273581311789,-85.9478950736801,0.516638799818058
2890,38,34.7063807179783,-85.7372447210106,0.512324850893294
2890,39,34.8385667465706,-85.9922786170267,0.499633624240172
2890,40,34.7652166568186,-85.5409893122184,0.495633312096249
2890,41,34.3015562070374,-85.7856570217688,0.483175988794837
2890,42,34.034252420137,-85.3061626936864,0.492420065830031
2890,43,34.1273923506061,-85.4614913055866,0.517462222378783
2890,44,34.6377916958434,-85.3541787023754,0.494806066708483
2890,45,34.1860101301392,-85.2143942675764,0.461535731599653
2890,46,34.1860826757489,-85.3292219798956,0.454504404885708
2890,47,34.3259141583347,-86.0911299095858,0.425224108772854
2890,48,34.2622970780438,-86.5748580030854,0.430164491842324
2930,1,32.1338335918153,-102.610096162949,0.969093390939521
2930,2,32.0871324666963,-103.425375314186,0.942890958166894
2930,3,32.8359980396727,-103.664540380317,0.916488005576597
2930,4,31.9200006745546,-102.690122550693,0.890483886958454
2930,5,32.2677575026329,-103.027784251775,0.868237807401214
2930,6,32.369660030079,-103.787378145426,0.833863493809714
2930,7,33.086716070432,-103.637385575549,0.819084487782153
2930,8,32.6796978475827,-103.471782720981,0.783603308108429
2930,9,33.099153546887,-103.758982749867,0.762936269616746
2930,10,32.6761492068322,-103.96385373821,0.743953151665902
2930,11,33.4661496560604,-103.890988550419,0.732024718518688
2930,12,33.597973087105,-104.125420611414,0.708080376317373
2930,13,33.7561007767696,-103.417023851964,0.704410728391466
2930,14,33.5605952911235,-103.536335447319,0.658080063176398
2930,15,33.1395923731036,-104.124420634195,0.669002498405924
2930,16,34.4703755668778,-103.256957812716,0.693118837040396
2930,17,33.2075457599657,-103.078410440754,0.64119318760666
2930,18,33.7948607080398,-103.781803523779,0.631875723893317
2930,19,33.4098483707401,-103.988992575198,0.566686107268278
2930,20,33.7971149269096,-103.584824803773,0.548900830236918
2930,21,34.5328208074475,-104.187735116579,0.562579137250747
2930,22,34.8573542020968,-103.759323968613,0.571737084382025
2930,23,34.0900172953428,-105.077492917609,0.518820783415228
2930,24,34.8913635298109,-104.915980047495,0.585785650187964
2930,25,34.1831268378785,-104.987620115242,0.57262692346442
2930,26,34.7328803317846,-104.414085743397,0.532346306172329
2930,27,34.5450903884967,-104.536258819027,0.547854691132426
2930,28,34.6956062145674,-104.362034975355,0.534112661982913
2930,29,34.1597666370576,-104.139424942487,0.46175996684283
2930,30,33.7128641433185,-103.706845653286,0.426743197434787
2930,31,34.3356737144108,-105.061849249065,0.460363592814483
2930,32,34.5730465696407,-104.330441698669,0.440700758938047
2930,33,34.4385521153211,-104.635190728675,0.444182625635304
2930,34,34.4129517815125,-104.547819445353,0.417930855226369
2930,35,34.5164186676855,-104.451873552839,0.408663845299812
2930,36,34.4178720327906,-104.570798832606,0.394795011953991
2930,37,34.6785651976056,-104.59802027644,0.399471055305407
2930,38,35.2507398778172,-104.923643641638,0.426556911465295
2930,39,34.4779163246262,-104.782595368836,0.371614992451484
2930,40,34.071999141177,-104.936205171494,0.354691386609378
2930,41,34.6428959168667,-105.205580708827,0.375656063937819
2930,42,34.5812211228236,-104.917064082826,0.381726488574846
2930,43,34.8133325660617,-104.34092934607,0.356507034364952
2930,44,33.6217649969149,-104.482410538555,0.285202093908991
2930,45,34.3887875426886,-105.00705931026,0.365913767678676
2930,46,35.2744265679614,-104.595162656604,0.370425134511208
2930,47,34.9365313948873,-104.800862350797,0.356739894655952
2930,48,35.0615314404759,-104.988289311141,0.340779274966872
2940,1,39.8474247392223,-120.996264062787,0.998539369357979
2940,2,38.9425565054873,-120.450480725473,0.997951111012035
2940,3,39.910417433935,-120.465034676818,0.996032786062492
2940,4,40.1621175838765,-121.083600345995,0.999162086633035
2940,5,39.2334734129111,-121.088888170094,1.00107490539979
2940,6,39.5521735075486,-121.120396605506,1.00395493749277
2940,7,39.7920269546975,-121.343848215221,1.00408360409104
2940,8,39.9033609164865,-121.216942680542,1.00129839548992
2940,9,40.0910459348336,-121.469310990858,1.00309002882401
2940,10,40.4001323081145,-121.480916179877,1.00737564381212
2940,11,40.1528358990465,-121.413490683731,1.00807393429873
2940,12,40.265738178394,-121.532397635354,0.997606971929256
2940,13,39.8603033699144,-121.236429757509,1.0001042104887
2940,14,40.3446137386454,-121.534226628314,0.985026228914608
2940,15,40.7350349655088,-121.371575530755,0.97501107483609
2940,16,40.6668874990167,-121.544637354887,0.979247562887103
2940,17,40.7000226917009,-121.378567515676,0.973794643882593
2940,18,40.5181887178159,-121.044476045948,0.979761210676717
2940,19,40.829771695489,-121.015456653709,0.986571572169887
2940,20,41.1021597349768,-121.20141919799,0.971453720819765
2940,21,41.295570895885,-121.088401722553,0.963855501929127
2940,22,41.8079202117413,-121.006714573943,0.967658052839994
2940,23,41.5126879521784,-121.152964856926,0.963910976291927
2940,24,41.7583003756073,-120.86489764734,0.971138584028491
2940,25,41.7602763784421,-120.753446224851,0.953056874889104
2940,26,41.4644162929986,-120.945577271047,0.968490325176181
2940,27,41.8639962290012,-120.949560580374,0.962846772376613
2940,28,41.9694585929612,-121.011222285281,0.96540792681445
2940,29,41.9046767586679,-120.967916308046,0.966355524361558
2940,30,42.0926227811987,-120.548755542993,0.981532597700899
2940,31,42.3352316766349,-120.997635636816,0.961655114858446
2940,32,42.4554789821363,-121.141911899955,0.941440451381978
2940,33,42.119951948683,-120.971887617623,0.945726542571707
2940,34,42.047923238463,-121.338237553921,0.965808792121453
2940,35,41.4022473622465,-120.873572858614,0.981283533866991
2940,36,41.9399017170371,-121.009462117841,0.954555939993008
2940,37,41.8358285637882,-120.675808206678,0.978193174665966
2940,38,41.7174686679888,-120.592880027785,0.968354187729602
2940,39,42.0290182336552,-120.95681195713,0.960072281057422
2940,40,41.7247182928984,-120.723571934377,0.976187243234832
2940,41,41.3178651911669,-120.588816207175,0.982298982925273
2940,42,42.0615535508061,-120.153324744248,1.01792326117059
2940,43,41.779467388093,-120.19687513937,1.0268645850763
2940,44,41.3974884993109,-120.579834567614,0.95255304941992
2940,45,41.0774687747755,-120.822944216748,0.998339787530208
2940,46,41.3011309008763,-120.376816716863,1.03152012462387
2940,47,41.1414138772951,-119.975273499538,1.03260572386666
2940,48,41.3320074847675,-120.388559106877,0.997579851389347
3080,1,48.0055936364531,-105.070597442785,1.00226579483822
3080,2,48.1651097538217,-104.646455971454,0.995463508958615
3080,3,48.9867429359881,-106.145224491046,0.991819361213589
3080,4,48.1779220186249,-103.828046204675,0.993025186380877
3080,5,48.6149434905484,-105.081663435614,0.985048715189492
3080,6,49.1044369066333,-106.45141603418,0.9809315021361
3080,7,49.6515923178846,-106.996109740455,0.974941048803152
3080,8,49.8945977915136,-104.272694919318,1.0229922696323
3080,9,49.1909105062886,-103.843904452989,0.997012117699612
3080,10,50.1972151007236,-102.436355824101,1.05438551633392
3080,11,48.2846321074342,-102.18456421219,1.05580035604123
3080,12,48.3952013153354,-103.711265556404,1.01312020976425
3080,13,48.9432761877281,-104.032713843583,1.02327132462656
3080,14,48.5767615001838,-103.774852232084,1.04237049269559
3080,15,48.3089618038931,-102.457675389503,1.05267442857938
3080,16,49.2989537280893,-105.377350865088,0.998151398367897
3080,17,48.6292786797629,-102.921857451394,1.04766919447466
3080,18,48.1762163761647,-103.213543483575,1.03944867490885
3080,19,48.8571596608702,-103.233685727692,1.01445623058558
3080,20,48.1148802149217,-103.73767946101,0.986854492850344
3080,21,49.0511903594429,-102.32903393284,1.06841100294951
3080,22,49.0021172786832,-102.416705063303,1.1771333914803
3080,23,49.0258484657776,-102.333035360722,1.19461740275144
3080,24,48.9875713385573,-102.998353486278,1.11135153507026
3080,25,48.9260282983486,-101.304792696512,1.16064925529973
3080,26,48.6179741994004,-102.244038726462,1.1003716588771
3080,27,48.4813307008632,-102.124919232119,1.12234510820286
3080,28,48.4037117289938,-101.77947654715,1.17399743339852
3080,29,48.7206799774756,-101.822407850968,1.29088965412268
3080,30,48.9557673555176,-103.530542741649,1.16961804216458
3080,31,48.9244867538752,-102.383538344556,1.18394412458151
3080,32,48.1621781912057,-103.18696973106,1.09643477121023
3080,33,48.5604637794559,-102.607579183086,1.18368183632408
3080,34,48.7426762846554,-103.177062388409,1.07180631109192
3080,35,48.7349273312089,-101.295555999818,1.23443593796307
3080,36,48.9700363745522,-103.713430945383,1.1516013522938
3080,37,49.822108937152,-104.362014124722,1.0578390875726
3080,38,49.263312012954,-102.792674644607,1.26140809030785
3080,39,49.1007539471435,-101.981128874596,1.28763825488497
3080,40,49.0461520600501,-101.12888500277,1.44240310872578
3080,41,49.4586827802335,-100.604220837967,1.51792234455613
3080,42,49.1570459510484,-101.339752909459,1.47278593061264
3080,43,48.3704285544395,-100.103492195367,1.47277473724248
3080,44,48.3491285816021,-102.083977792769,1.30594859035299
3080,45,49.3550726139162,-102.179812535067,1.40023428256267
3080,46,49.3130892370306,-101.759352075589,1.4505805751323
3080,47,49.0773534902101,-102.553354658262,1.30586763801218
3080,48,48.7650223611611,-102.862928047537,1.19323662567095
3100,1,36.8313408670336,-89.450413978374,1.0043116766264
3100,2,35.6509864291285,-89.4984295380043,1.00085340113317
3100,3,35.6453844636904,-88.3900182802906,1.00075278966828
3100,4,36.2153905117505,-90.293182417258,1.0170752147286
3100,5,37.1962539699151,-90.341378183593,1.02066181005723
3100,6,39.2576123975584,-88.1663841799985,1.02565066389307
3100,7,37.3480943409214,-93.9700099934851,0.997389327737246
3100,8,36.3466871027506,-94.6307301251511,1.02103442574998
3100,9,37.4270317702123,-90.1666704816817,1.04862507121271
3100,10,38.1825331961104,-90.8492615169218,1.0257043584982
3100,11,37.48048372471,-89.2674401198402,1.03298251034191
3100,12,38.9972557947331,-90.3902140046971,1.07212987007459
3100,13,36.9540405551985,-88.7981122931253,1.03965296782216
3100,14,37.8834145799968,-90.5102709407345,1.08371370075596
3100,15,39.0094809963069,-90.1845103289195,1.07582568889673
3100,16,37.5945672770725,-89.4127647340305,1.03581179579696
3100,17,37.9663378924296,-92.0289068225928,1.08966053574043
3100,18,37.8613478429423,-91.499778564868,1.00805542570733
3100,19,38.1872491468325,-91.2484145242753,1.0271347842572
3100,20,38.581707607331,-90.2355348215425,1.04570808697946
3100,21,39.907718628406,-88.7987373529823,1.14264584298158
3100,22,40.1789372226755,-89.9116883509724,1.16938036537792
3100,23,40.0819032077507,-89.7800005538166,1.14421881822202
3100,24,41.0099680384945,-90.3276475022911,1.16773941098737
3100,25,40.0007002908731,-89.0137216585215,1.1987665050942
3100,26,40.0007739634212,-89.2347281099367,1.16148645589728
3100,27,39.9778788633537,-89.884255224717,1.14117560534901
3100,28,39.8864602067653,-89.1297099836869,1.1020204136988
3100,29,40.2305524419424,-88.7988959082882,1.15526709900629
3100,30,40.4449807744346,-88.8067208965172,1.15363366022544
3100,31,40.0268043473673,-89.183526881932,1.14034137166756
3100,32,40.431158922472,-88.6678181038548,1.19520836107472
3100,33,40.4098181721425,-89.2986382167243,1.17925767716817
3100,34,40.3363050893825,-88.8925759804074,1.18580285315243
3100,35,40.8401890871583,-88.24925550346,1.27357658713839
3100,36,40.9498570852827,-89.3770315734413,1.28493910390516
3100,37,40.8483170349287,-87.9671245259258,1.31014544389519
3100,38,40.8892970973964,-88.5335904130212,1.26739873902481
3100,39,40.9665343864657,-88.334202736387,1.25824431373662
3100,40,41.3975602780407,-87.5289352906638,1.30948730692773
3100,41,41.3227438603173,-88.6039593735809,1.30411539568669
3100,42,41.0959155664759,-87.8293146418016,1.31498006541721
3100,43,41.5010241598947,-86.667771574373,1.42058639684689
3100,44,41.7478057149528,-87.555986524981,1.50600443864284
3100,45,41.7442943901949,-86.3831965240315,1.5236839792335
3100,46,41.1857994113438,-86.8363991313297,1.43382077821265
3100,47,41.3813611462336,-87.3360590039499,1.41824102762414
3100,48,41.2686666091824,-86.7575865077229,1.42962070626881
3200,1,29.8009918087138,-87.7036743089378,0.997883740887018
3200,2,29.8983139057285,-88.0978684988856,0.991905339176013
3200,3,29.9065700179006,-88.3666178784698,0.993857385030075
3200,4,29.7823479921703,-88.6520293636387,0.988020552211661
3200,5,30.184473361433,-89.2381725635911,0.988512897101793
3200,6,30.5769034541192,-91.4942997479892,0.984875776592869
3200,7,30.3670451684529,-88.2532483820301,0.985660821358596
3200,8,30.1247930627964,-88.795752548978,0.970773491570088
3200,9,30.564700072799,-89.4203350178116,0.974169816820654
3200,10,30.2199451476147,-87.5766750385228,0.96928719612255
3200,11,29.9577459142666,-89.2050613896616,0.952288270503274
3200,12,30.1976563754666,-87.5559636981929,0.962546094232832
3200,13,30.461795655715,-89.3879475803288,0.993137008610156
3200,14,30.0293745956752,-87.0719893908609,0.959392271617698
3200,15,30.6059333044349,-87.6010266817684,0.969704367684012
3200,16,30.6224340491,-89.7321380501043,0.98221491740023
3200,17,30.4028174318611,-89.9734782253482,0.9487942894375
3200,18,30.6605322317011,-88.0279113318026,0.95354464412633
3200,19,30.168114391492,-86.047165115761,0.978718889902103
3200,20,30.1721519349704,-86.7230042902393,0.96699931171309
3200,21,30.069542006771,-84.9375099112472,0.97825809125365
3200,22,30.2885679509381,-85.85671439085,0.990534594333947
3200,23,30.3176772885177,-86.4981936057263,0.980625350184846
3200,24,30.4056620480259,-86.7380578932572,0.974342559001919
3200,25,30.2969043573879,-87.1500590801899,0.983087523713566
3200,26,30.1545029498478,-87.0597581194046,0.948256799370594
3200,27,30.2377609794883,-87.9600907549437,0.944783056859984
3200,28,30.4315689110765,-88.0728001829667,0.934806337422862
3200,29,30.4757746100306,-89.7148552450256,0.948324333632114
3200,30,30.4199774334088,-88.8467735541986,0.94585237271911
3200,31,30.1401161100425,-87.310223052174,0.929093759471585
3200,32,30.5357671811413,-88.4427578230308,0.973937051442775
3200,33,30.2899667122131,-88.5839640454346,0.913565021598806
3200,34,30.5362396499553,-88.9252244497147,0.973323004818043
3200,35,30.5804726758844,-89.133188798381,0.990012213581758
3200,36,30.3661262868279,-88.9266551662555,0.977979974346566
3200,37,30.4786943824104,-87.6893168933372,0.961460948851806
3200,38,30.4877921301931,-88.4625458194311,0.972859263245527
3200,39,30.5188273320682,-88.2241512190668,0.947888102795365
3200,40,30.7076774440863,-88.795009067079,1.02082796907204
3200,41,30.7801569500932,-90.2655038408802,0.944748553698792
3200,42,30.4912159538349,-89.7036831276499,0.924334263590629
3200,43,30.5911634983023,-88.2735718319221,0.98795295520796
3200,44,30.4609749286776,-88.9187501735084,0.914841495267106
3200,45,30.7556540538698,-88.1787399998354,0.960064243225846
3200,46,30.663610806682,-88.8461874081033,0.965479419667092
3200,47,30.9317448985832,-87.9251222874649,0.933640551633028
3200,48,31.0729473161584,-89.201031227079,0.987771124759419
3210,1,29.5554378844428,-100.221854025515,0.999232632579493
3210,2,29.4114857065612,-99.5286534588586,0.998359741001956
3210,3,29.5496085100697,-99.3988915116581,0.997487091258959
3210,4,29.6662180284129,-99.4987058511911,0.996626775602461
3210,5,29.3882449652026,-99.775776661091,0.9957082346286
3210,6,29.474682613593,-100.043327438688,0.994669592422143
3210,7,29.5281867974383,-99.5259947507489,0.993927245860693
3210,8,29.6097989589578,-99.4406906927148,0.993060662478464
3210,9,29.2142857142857,-98.6428571428571,0.992516243805562
3210,10,30.0884823828033,-99.9015850444848,0.991060404743121
3210,11,29.9959321083032,-100.678584145594,0.989685483388929
3210,12,29.7678112963641,-99.7620844575572,0.989367021006446
3210,13,29.5985611745869,-99.8599921154447,0.988565446221469
3210,14,29.4444444444444,-98.7777777777778,0.988320342981244
3210,15,30,-98.6666666666667,0.987483293820591
3210,16,29.8125,-99.1875,0.98664695359131
3210,17,29.7368421052632,-98.7368421052632,0.985811321692978
3210,18,29.9962940492973,-99.9247830886562,0.983518449170546
3210,19,29.8,-98.35,0.984142180490014
3210,20,30.2483931013276,-98.8262240240554,0.982734431931074
3210,21,30.4231482940437,-99.9768010356313,0.980408187726308
3210,22,30.6618508144558,-99.7080157102819,0.979621888655627
3210,23,30.2737797691456,-99.9802098572707,0.979050957312845
3210,24,30.4445734656107,-100.81037098356,0.977908483543308
3210,25,30.7702629722715,-100.661689694357,0.976280866386314
3210,26,30.4102724723856,-99.3484614836375,0.977012027748111
3210,27,30.5891401034765,-98.507173568053,0.977398589967334
3210,28,30.4950067828183,-99.7521483484617,0.975186202647044
3210,29,30.8852953352985,-100.084066418552,0.973621326680146
3210,30,30.7214560251801,-100.586036169203,0.973893425613471
3210,31,30.8230859012865,-99.8719633554304,0.974295059977371
3210,32,30.9796063532911,-100.304030863679,0.972782715541372
3210,33,30.7386548129619,-99.7046548601314,0.974367626253025
3210,34,30.7541094248614,-99.8834153925872,0.972850365412368
3210,35,30.5640632911583,-98.9564787303403,0.998137937099513
3210,36,30.9344861941362,-99.9483008391287,0.969152192468872
3210,37,30.6946271211851,-98.5930744349807,0.969194849322933
3210,38,30.8128403557217,-99.3323200773824,0.968143062186871
3210,39,30.6775373107686,-98.1733287343642,0.975846596949824
3210,40,30.6860584890434,-98.4360721975385,1.00145479178641
3210,41,30.6136164427877,-98.23285766275,0.967819235552452
3210,42,30.2749165520411,-95.7511345351288,0.985274099102198
3210,43,30.360362067622,-95.7102088700875,0.990590569109557
3210,44,30.5684768431299,-97.0038174744824,0.975348518803703
3210,45,30.6717339837769,-96.8048164859779,0.978204211142638
3210,46,30.6372470726342,-97.4459052899996,0.972690653024113
3210,47,31.0466599004868,-98.0641137086734,0.972740096255559
3210,48,31.0229292587298,-97.6959415332439,1.02107109096436
3260,1,32.5241163693376,-88.698312683327,1.00751079919374
3260,2,31.9946911064613,-88.3555735072503,1.01250722304906
3260,3,32.5337885396512,-88.214335287236,1.02175195567546
3260,4,32.7554366489623,-87.3280035689953,1.03182343741081
3260,5,32.6555527151944,-88.3672187085365,1.03444986324514
3260,6,32.9038840481378,-88.3491431946805,1.06409094384139
3260,7,33.4426071036469,-87.4247377635019,1.07004366334639
3260,8,32.9310988863485,-87.7132111699835,1.0855819015111
3260,9,32.7858691476914,-88.6886907258714,1.09183487248285
3260,10,33.2310364222834,-87.8956178763354,1.1100627875785
3260,11,32.8697589296108,-88.9581049295448,1.11901185345284
3260,12,33.0263662480512,-88.7299194747418,1.14533615882561
3260,13,33.3981064252898,-86.909055712469,1.1462320552194
3260,14,33.6940290220912,-87.2456745510277,1.18655678486824
3260,15,33.2483626415731,-87.6059512538161,1.17147638421273
3260,16,33.2187658818496,-88.0204610924687,1.2074673294427
3260,17,33.0255129848777,-89.6022976868351,1.22109320631277
3260,18,33.313367659767,-87.8019164087962,1.20972030105989
3260,19,32.8443100975844,-87.1956752103879,1.16654423766187
3260,20,33.2043286677412,-87.6248744027576,1.18586076992872
3260,21,32.6960293649712,-88.0535062124908,1.21134337517421
3260,22,33.2145267763078,-86.8745194664808,1.2007494073788
3260,23,32.7935316990227,-87.8082991828203,1.17654934629727
3260,24,33.2469120936303,-87.7083936033554,1.23938095039112
3260,25,33.424811093164,-87.3272057384134,1.27908634251467
3260,26,33.0014051008831,-88.4144619540662,1.34635940229431
3260,27,33.4977397599172,-88.4117344111921,1.38444960394109
3260,28,33.376512738304,-87.9874660871422,1.36342991191116
3260,29,33.7675897993657,-87.3847075549954,1.37807808422901
3260,30,33.8185703316296,-88.0354553026233,1.41087850341122
3260,31,33.4739388246479,-88.4108479878092,1.39658044623581
3260,32,33.7833591246573,-88.265173567946,1.40531569813766
3260,33,33.8486808225506,-87.6945379627012,1.44665110607063
3260,34,33.6147547699023,-87.9212932642905,1.44070971338721
3260,35,33.4024740502967,-88.6062348281432,1.47789583641645
3260,36,33.787745286836,-88.4501836386042,1.51668324287747
3260,37,33.8295972518624,-88.1222091837141,1.52219503752825
3260,38,33.8677907630611,-88.4211475625694,1.56802309780193
3260,39,33.6331931998926,-88.579672024412,1.55451117954956
3260,40,34.3622884590042,-87.06311767679,1.60821191299943
3260,41,33.8243490672134,-88.3225195055398,1.63873720554445
3260,42,33.3730494986107,-88.8840388613413,1.65071521633639
3260,43,33.7267171031866,-88.2195720714848,1.63273357090197
3260,44,34.4563588438617,-87.3661054354126,1.77027919730286
3260,45,34.4204463046589,-87.1798597450855,1.69670402306388
3260,46,34.2776823270948,-87.8634468746989,1.79341636524149
3260,47,34.7193260748648,-87.4040585970616,1.82914889429972
3260,48,34.6162875263514,-87.5184531915134,1.86979563248803
3750,1,38.5012115214267,-95.8127495431498,0.997752488581179
3750,2,39.3156001772284,-96.6094785365895,0.996085628294877
3750,3,40.2905297166412,-94.8307486296203,0.997670402684703
3750,4,39.9532473625162,-98.9266833412981,0.992133669875797
3750,5,39.8143892709052,-100.120147292054,0.991422450442354
3750,6,40.3975863574585,-101.665246593908,0.991448532998892
3750,7,40.6608583181198,-99.5676763818048,0.990048728182639
3750,8,41.0343792416829,-99.9040604061093,0.990590640587583
3750,9,40.2907026802296,-98.292353212031,0.991486644005699
3750,10,40.9553194342618,-98.9322433637478,0.99409839139757
3750,11,41.0874242396964,-97.8557069959198,0.991241248118979
3750,12,40.8604836976835,-97.5478440172468,0.988961267392941
3750,13,41.1941262271718,-99.4469118845516,0.983863744652673
3750,14,40.7535892462242,-96.9550973720371,0.987483921464183
3750,15,41.0292710139311,-96.9636799197578,0.981668099421744
3750,16,41.2815790949697,-98.8459214390834,0.980425634141082
3750,17,40.1665563956094,-95.7608715297427,0.973900410889035
3750,18,40.1271830912667,-97.6685951396926,0.977541821252772
3750,19,40.7122218517949,-98.8748030656785,0.984904830965945
3750,20,40.4503805945129,-97.4719438699431,0.986536605163354
3750,21,41.4776752583538,-97.8632111063082,0.983282988062961
3750,22,41.5663274729519,-99.0245713977884,0.979867649608604
3750,23,41.7911456840954,-97.7134034275798,0.980749114064614
3750,24,41.0997470201586,-100.157816289699,0.96869303604451
3750,25,40.7578339104746,-98.3820326784644,0.987759655868574
3750,26,41.0247590087492,-100.533683644737,0.966363215961135
3750,27,41.3914951931145,-101.565641500629,0.969528702346565
3750,28,40.4420634253395,-100.139912710009,0.970192458298296
3750,29,40.9201244641368,-99.4733010456265,0.975563272841855
3750,30,40.810293774903,-101.129394264712,1.00736695594053
3750,31,41.3186587006799,-100.751076093654,0.970334098493412
3750,32,41.3643051219021,-99.8646539627415,0.966067050418481
3750,33,41.2304161751931,-99.7675749211641,0.97218670699472
3750,34,40.0009963225198,-99.6768470044267,0.965507844411129
3750,35,40.1166807343,-100.223075761769,0.965539586108951
3750,36,41.0761378554269,-102.752712674356,0.957824666567172
3750,37,40.7939525550374,-103.784063543706,0.962065440090603
3750,38,40.6043989949461,-100.422910393427,0.981762907028908
3750,39,40.2220372659475,-100.991082750729,0.975019968981674
3750,40,40.8440521461021,-101.857401422237,0.968427069133979
3750,41,40.0379786806127,-102.007543085984,0.967135290738468
3750,42,38.8048860286843,-99.9819484626847,0.964215883907559
3750,43,38.1819853105961,-99.3011843232562,0.960194719964559
3750,44,40.3637900976095,-101.514087260014,0.974886366119766
3750,45,40.3659875101746,-103.267857632826,0.964820288612115
3750,46,39.3631844837085,-101.892821423213,0.964643503666964
3750,47,40.078299580711,-102.491582336819,0.958368682685075
3750,48,41.5458705530415,-104.853614727499,0.982035069385632
3850,1,32.3088527244583,-100.666167357682,1.00029642885522
3850,2,32.8350161229614,-104.649057465422,0.999529641392895
3850,3,32.9278503756815,-103.482389489954,0.999514072155954
3850,4,32.1895688975634,-101.610925203434,0.998587166514535
3850,5,32.3519605561136,-104.010369963452,0.999696237385478
3850,6,33.0099777504498,-103.967045696467,0.998152891613316
3850,7,33.3491677894482,-103.926634498087,0.996849121414358
3850,8,32.9329746591432,-105.585405911481,0.998209958764428
3850,9,32.6337157827949,-104.071536522706,0.997999104839933
3850,10,32.4725928045167,-106.066655615482,0.995025008137093
3850,11,32.8416209216338,-108.580220462157,0.99416643353566
3850,12,32.6962418096455,-106.956991626512,0.995692616463225
3850,13,32.973287719613,-106.022846523618,0.99327446183266
3850,14,32.4791196825239,-104.423631530878,0.994139215514994
3850,15,33.3657650443323,-104.93078506414,0.992411834749168
3850,16,33.0953545688923,-105.977653213231,0.991326781577574
3850,17,32.4919735930835,-103.755735713165,0.99671757738627
3850,18,32.5796773635352,-105.228629128305,0.99262125097119
3850,19,32.5417659417489,-104.145579281669,0.995962360079496
3850,20,32.9213530278976,-104.01281898539,0.991534227025788
3850,21,33.1081265234185,-105.210839825067,0.994331005598076
3850,22,32.8461632514217,-102.543359180093,0.988081136346992
3850,23,33.0539075424476,-103.136137859364,0.985618955333791
3850,24,32.7951379659096,-104.877579321434,0.988378153478519
3850,25,33.0230739841247,-106.812438956441,0.991673345931153
3850,26,32.719926766278,-104.212376721874,0.994564556465342
3850,27,33.0728730958137,-104.433550015478,0.987078510850863
3850,28,32.4614546370706,-103.824179403517,0.978622185164129
3850,29,32.6155303822676,-104.099203723397,0.989787356682385
3850,30,32.4351455217373,-103.4436686866,0.992081742104636
3850,31,32.6280291851927,-104.059385190628,0.981905120502503
3850,32,32.8559422456711,-103.895777471481,0.989509732364707
3850,33,32.3731231222529,-103.218265752581,0.971930381354146
3850,34,32.5929511325747,-103.388459727548,0.987772151909135
3850,35,32.4998318190805,-103.047708857597,0.992741137434615
3850,36,32.5056034526244,-102.734698939025,0.992805870576637
3850,37,32.816350282338,-103.280660035705,0.992001008169966
3850,38,33.0302682289801,-103.718373231578,0.987966821702106
3850,39,32.8614072268464,-104.268384418903,0.977561785105242
3850,40,32.5393560983577,-103.643992619963,0.988364199110712
3850,41,32.5767956505635,-103.916707604356,0.987213745597498
3850,42,32.6201050657418,-102.595393007846,0.980147951437786
